CSV File,Model,Selection Method,Number of Features,MSE,Selected Features
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_f_regression,5,0.6021794523809524,"['OF17', 'OF18', 'OF23', 'OF24', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_f_regression,6,0.7063872678571427,"['OF8', 'OF17', 'OF18', 'OF23', 'OF24', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,2,1.6200580059523808,"['OF17', 'OF23']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,3,0.8706132738095237,"['OF17', 'OF23', 'OF24']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,4,0.9856321726190477,"['OF17', 'OF23', 'OF24', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,5,2.6454507142857144,"['OF17', 'OF18', 'OF23', 'OF24', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,6,0.6659717619047618,"['OF8', 'OF17', 'OF18', 'OF23', 'OF24', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,VarianceThreshold,2,1.398709642857143,"['OF18', 'OF17']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,VarianceThreshold,3,1.7690309761904761,"['OF18', 'OF17', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,VarianceThreshold,4,2.720313339285714,"['OF18', 'OF17', 'F51', 'OF8']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,VarianceThreshold,5,0.9800974166666666,"['OF18', 'OF17', 'F51', 'OF8', 'OF23']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,RandomForestRegressor,VarianceThreshold,6,1.6717298749999996,"['OF18', 'OF17', 'F51', 'OF8', 'OF23', 'OF24']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,2,5.736319712446952,"['OF9', 'OF10']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,3,4.199862593403961,"['OF9', 'OF10', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,4,3.5304565898056963,"['OF9', 'OF10', 'OF21', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,5,0.8917786408673536,"['OF9', 'OF10', 'OF19', 'OF21', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,6,0.7500911277215399,"['OF9', 'OF10', 'OF19', 'OF21', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,7,0.3866782846976232,"['OF9', 'OF10', 'OF19', 'OF21', 'OF22', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,8,0.3891770025328739,"['OF9', 'OF10', 'OF19', 'OF20', 'OF21', 'OF22', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,9,1.0643755554356094,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,10,0.2550617721742481,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,11,0.2728949319230013,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,12,0.17952903991388444,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,13,0.5994955634770792,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_f_regression,14,0.6686946581345973,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,2,5.3901313617037765,"['OF10', 'OF22']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,3,4.051842174416918,"['OF10', 'OF22', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,4,5.176037933080282,"['OF9', 'OF10', 'OF22', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,5,5.08462307067316,"['OF9', 'OF10', 'OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,6,5.278040733161437,"['OF9', 'OF10', 'OF22', 'OF24', 'F41', 'F51']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,7,3.9161679430905956,"['OF9', 'OF10', 'OF22', 'OF24', 'F13', 'F41', 'F50']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,8,1.9215517244831968,"['OF9', 'OF10', 'OF19', 'OF22', 'OF24', 'F41', 'F50', 'F51']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,9,4.766978009206234,"['OF9', 'OF10', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,10,4.684504531680231,"['OF9', 'OF10', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,11,2.3120353144330283,"['OF9', 'OF10', 'OF19', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,12,4.567935577905051,"['OF9', 'OF10', 'OF11', 'OF20', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,13,0.8936234659300669,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,14,0.23502786789363647,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,2,5.779268470595575,"['OF9', 'OF11']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,3,6.383817061701926,"['OF9', 'OF11', 'F13']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,4,4.4947936398146355,"['OF9', 'OF11', 'F13', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,5,5.161253373408671,"['OF9', 'OF11', 'F13', 'F52', 'F51']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,6,5.620246881567664,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,7,5.534629592724442,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,8,4.679624980757536,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,9,4.791427665848767,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF20']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,10,3.9746947636362595,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF20', 'OF23']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,11,3.143044793566909,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF20', 'OF23', 'OF21']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,12,3.79460892673385,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF20', 'OF23', 'OF21', 'OF24']"
../../../Data_ML/4_out_csvs_regression_norm\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,13,3.3399966270925034,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF20', 'OF23', 'OF21', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,2,7.197576827713071,"['OF9', 'OF10']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,3,3.7978841335754985,"['OF9', 'OF10', 'OF19']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,4,2.6496360622513357,"['OF9', 'OF10', 'OF19', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,5,3.048691299446989,"['OF9', 'OF10', 'OF19', 'OF23', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,6,0.45821140202345506,"['OF9', 'OF10', 'OF19', 'OF21', 'OF23', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,7,0.4838009246505786,"['OF9', 'OF10', 'OF19', 'OF21', 'OF23', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,8,0.6629843664755276,"['OF9', 'OF10', 'OF11', 'OF19', 'OF21', 'OF23', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,9,0.3414547933044104,"['OF9', 'OF10', 'OF11', 'OF19', 'OF21', 'OF23', 'F41', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,10,0.26992466895885525,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF23', 'F41', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,11,0.6382557873279809,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF23', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,12,0.5847816939673469,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,13,0.36086196763057327,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_f_regression,14,0.43851302348512405,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,2,5.106689619630051,"['OF10', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,3,5.401958015988115,"['OF10', 'OF22', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,4,5.244778882453581,"['OF9', 'OF10', 'OF22', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,5,4.860427476386864,"['OF9', 'OF10', 'OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,6,5.6386535074882245,"['OF9', 'OF10', 'OF22', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,7,4.7886418028778435,"['OF9', 'OF10', 'OF22', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,8,5.418217024970982,"['OF9', 'OF10', 'OF11', 'OF22', 'OF24', 'F41', 'F50', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,9,2.087422414758576,"['OF9', 'OF10', 'OF19', 'OF22', 'OF24', 'F13', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,10,1.9028028334085054,"['OF9', 'OF10', 'OF19', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,11,1.9942569848847265,"['OF9', 'OF10', 'OF19', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,12,0.6906590297594697,"['OF9', 'OF10', 'OF19', 'OF20', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,13,0.3576432567225477,"['OF9', 'OF10', 'OF11', 'OF19', 'OF21', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,14,0.8535663161205175,"['OF9', 'OF10', 'OF11', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F13', 'F41', 'F50', 'F51', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,2,6.974508343443743,"['OF9', 'OF11']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,3,6.7162232602633685,"['OF9', 'OF11', 'F13']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,4,5.523222821193438,"['OF9', 'OF11', 'F13', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,5,5.224255356650544,"['OF9', 'OF11', 'F13', 'F52', 'F51']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,6,5.0690536899961725,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,7,5.126437131459739,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,8,5.447082628271748,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,9,5.175390576667085,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF23']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,10,5.126761143054858,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF23', 'OF20']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,11,4.091754181335766,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF23', 'OF20', 'OF24']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,12,5.073297266127524,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF23', 'OF20', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_mode_imputed.csv,MLPRegressor,VarianceThreshold,13,5.735324747631818,"['OF9', 'OF11', 'F13', 'F52', 'F51', 'OF22', 'OF10', 'F50', 'OF23', 'OF20', 'OF24', 'F41', 'OF21']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,2,0.8801334133410937,"['OF19', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,3,0.44884500448882275,"['OF19', 'OF21', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,4,0.44631213787711144,"['OF19', 'OF20', 'OF21', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,5,0.3265023359941573,"['OF19', 'OF20', 'OF21', 'OF22', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,6,0.19673465686050742,"['OF19', 'OF20', 'OF21', 'OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,7,0.2127516829117405,"['OF19', 'OF20', 'OF21', 'OF22', 'OF24', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,8,0.23110783213293135,"['OF19', 'OF20', 'OF21', 'OF22', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,9,0.18927520430847924,"['OF19', 'OF20', 'OF21', 'OF22', 'OF24', 'F41', 'F48', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,10,0.1433388808902612,"['OF18', 'OF19', 'OF20', 'OF21', 'OF22', 'OF24', 'F41', 'F48', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_f_regression,11,0.0636375971872269,"['OF18', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F48', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,2,4.41385471335218,"['OF23', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,3,5.61676275455733,"['OF22', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,4,0.9411253738007963,"['OF19', 'OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,5,1.4414418997028196,"['OF18', 'OF19', 'OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,6,0.9432437939578711,"['OF18', 'OF19', 'OF22', 'OF23', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,7,0.8034665775040469,"['OF18', 'OF19', 'OF22', 'OF23', 'OF24', 'F41', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,8,1.7160631660004533,"['OF18', 'OF19', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,9,0.27979060790408994,"['OF18', 'OF19', 'OF20', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,10,0.013359990853698545,"['OF18', 'OF19', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F48', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,SelectKBest_mutual_info_regression,11,0.025442269108663366,"['OF18', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F48', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,2,11.104443456510895,"['OF18', 'F52']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,3,11.221816054801286,"['OF18', 'F52', 'OF22']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,4,10.65318098947486,"['OF18', 'F52', 'OF22', 'F50']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,5,10.64851375244812,"['OF18', 'F52', 'OF22', 'F50', 'OF20']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,6,10.605755442696633,"['OF18', 'F52', 'OF22', 'F50', 'OF20', 'OF23']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,7,4.738602586272263,"['OF18', 'F52', 'OF22', 'F50', 'OF20', 'OF23', 'OF21']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,8,4.621969891866922,"['OF18', 'F52', 'OF22', 'F50', 'OF20', 'OF23', 'OF21', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,9,4.7956013178056205,"['OF18', 'F52', 'OF22', 'F50', 'OF20', 'OF23', 'OF21', 'F48', 'OF24']"
../../../Data_ML/4_out_csvs_regression_norm\output_median_imputed.csv,MLPRegressor,VarianceThreshold,10,4.608783327228908,"['OF18', 'F52', 'OF22', 'F50', 'OF20', 'OF23', 'OF21', 'F48', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,2,1.1958762665504072,"['OF19', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,3,1.167525140787199,"['OF19', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,4,1.118138775811912,"['OF19', 'OF21', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,5,0.7843665655620065,"['OF19', 'OF20', 'OF21', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,6,0.5921402958980633,"['OF19', 'OF20', 'OF21', 'OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,7,0.5182696954640978,"['OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,8,0.6242284849250731,"['OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F50']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,9,0.6131387261087303,"['OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,10,0.5140944182388576,"['OF18', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_f_regression,11,0.41083736272381005,"['OF18', 'OF19', 'OF20', 'OF21', 'OF22', 'OF23', 'OF24', 'F41', 'F48', 'F50', 'F52']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,2,3.61166724841935,"['OF22', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,3,3.714682018347529,"['OF22', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,4,4.26506512276859,"['OF22', 'OF23', 'OF24', 'F41']"
../../../Data_ML/4_out_csvs_regression\output_interpolated.csv,RandomForestRegressor,SelectKBest_mutual_info_regression,5,1.1380186391795153,"['OF19', 'OF22', 'OF23', 'OF24', 'F41']"
